method	path	path_html	app	controller	action	auth	auth_required	desc	file	line
UNKNOWN	/seller/writeoff/add	/seller/writeoff/add.html	seller	Writeoff	add	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	79
UNKNOWN	/seller/writeoff/addPost	/seller/writeoff/addPost.html	seller	Writeoff	addPost	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	87
UNKNOWN	/seller/writeoff/bind	/seller/writeoff/bind.html	seller	Writeoff	bind	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	136
UNKNOWN	/seller/writeoff/del	/seller/writeoff/del.html	seller	Writeoff	del	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	236
UNKNOWN	/seller/writeoff/edit	/seller/writeoff/edit.html	seller	Writeoff	edit	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	187
UNKNOWN	/seller/writeoff/editPost	/seller/writeoff/editPost.html	seller	Writeoff	editPost	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	196
UNKNOWN	/seller/writeoff/export	/seller/writeoff/export.html	seller	Writeoff	export	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	355
UNKNOWN	/seller/writeoff/exporttour	/seller/writeoff/exporttour.html	seller	Writeoff	exporttour	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	443
UNKNOWN	/seller/writeoff/httpRequestPost	/seller/writeoff/httpRequestPost.html	seller	Writeoff	httpRequestPost	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	160
UNKNOWN	/seller/writeoff/log	/seller/writeoff/log.html	seller	Writeoff	log	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	248
UNKNOWN	/seller/writeoff/pointDel	/seller/writeoff/pointDel.html	seller	Writeoff	pointDel	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	589
UNKNOWN	/seller/writeoff/pointIndex	/seller/writeoff/pointIndex.html	seller	Writeoff	pointIndex	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	488
UNKNOWN	/seller/writeoff/pointPost	/seller/writeoff/pointPost.html	seller	Writeoff	pointPost	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	521
UNKNOWN	/seller/writeoff/pointSee	/seller/writeoff/pointSee.html	seller	Writeoff	pointSee	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	609
UNKNOWN	/seller/writeoff/pointState	/seller/writeoff/pointState.html	seller	Writeoff	pointState	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	572
UNKNOWN	/seller/writeoff/see	/seller/writeoff/see.html	seller	Writeoff	see	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	335
UNKNOWN	/seller/writeoff/seeUser	/seller/writeoff/seeUser.html	seller	Writeoff	seeUser	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	223
UNKNOWN	/seller/writeoff/tourlog	/seller/writeoff/tourlog.html	seller	Writeoff	tourlog	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	281
UNKNOWN	/seller/writeoff/toursee	/seller/writeoff/toursee.html	seller	Writeoff	toursee	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	314
UNKNOWN	/seller/writeoff/user	/seller/writeoff/user.html	seller	Writeoff	user	session(PHPSESSID)	unknown		app/seller/controller/Writeoff.php	38
UNKNOWN	/travel/adminlog/edit	/travel/adminlog/edit.html	travel	AdminLog	edit	session(PHPSESSID)	unknown		app/travel/controller/AdminLog.php	28
UNKNOWN	/travel/base/add	/travel/base/add.html	travel	Base	add	session(PHPSESSID)	unknown		app/travel/controller/Base.php	341
UNKNOWN	/travel/base/addPost	/travel/base/addPost.html	travel	Base	addPost	session(PHPSESSID)	unknown		app/travel/controller/Base.php	360
UNKNOWN	/travel/base/del	/travel/base/del.html	travel	Base	del	session(PHPSESSID)	unknown		app/travel/controller/Base.php	423
UNKNOWN	/travel/base/edit	/travel/base/edit.html	travel	Base	edit	session(PHPSESSID)	unknown		app/travel/controller/Base.php	381
UNKNOWN	/travel/base/editPost	/travel/base/editPost.html	travel	Base	editPost	session(PHPSESSID)	unknown		app/travel/controller/Base.php	402
UNKNOWN	/travel/base/export	/travel/base/export.html	travel	Base	export	session(PHPSESSID)	unknown		app/travel/controller/Base.php	463
UNKNOWN	/travel/base/index	/travel/base/index.html	travel	Base	index	session(PHPSESSID)	unknown		app/travel/controller/Base.php	303
UNKNOWN	/travel/base/selectDel	/travel/base/selectDel.html	travel	Base	selectDel	session(PHPSESSID)	unknown		app/travel/controller/Base.php	435
UNKNOWN	/travel/base/sort	/travel/base/sort.html	travel	Base	sort	session(PHPSESSID)	unknown		app/travel/controller/Base.php	444
UNKNOWN	/travel/base/state	/travel/base/state.html	travel	Base	state	session(PHPSESSID)	unknown		app/travel/controller/Base.php	454
UNKNOWN	/travel/data/accounting_data_url	/travel/data/accounting_data_url.html	travel	Data	accounting_data_url	session(PHPSESSID)	unknown		app/travel/controller/Data.php	74
UNKNOWN	/travel/data/accounting_form	/travel/data/accounting_form.html	travel	Data	accounting_form	session(PHPSESSID)	unknown		app/travel/controller/Data.php	95
UNKNOWN	/travel/data/apply	/travel/data/apply.html	travel	Data	apply	session(PHPSESSID)	unknown		app/travel/controller/Data.php	309
UNKNOWN	/travel/data/couponinfo	/travel/data/couponinfo.html	travel	Data	couponinfo	session(PHPSESSID)	unknown		app/travel/controller/Data.php	444
UNKNOWN	/travel/data/editpass	/travel/data/editpass.html	travel	Data	editpass	session(PHPSESSID)	unknown		app/travel/controller/Data.php	505
UNKNOWN	/travel/data/editpassPost	/travel/data/editpassPost.html	travel	Data	editpassPost	session(PHPSESSID)	unknown		app/travel/controller/Data.php	514
UNKNOWN	/travel/data/guest	/travel/data/guest.html	travel	Data	guest	session(PHPSESSID)	unknown		app/travel/controller/Data.php	475
UNKNOWN	/travel/data/index	/travel/data/index.html	travel	Data	index	session(PHPSESSID)	unknown		app/travel/controller/Data.php	32
UNKNOWN	/travel/data/overlist	/travel/data/overlist.html	travel	Data	overlist	session(PHPSESSID)	unknown		app/travel/controller/Data.php	458
UNKNOWN	/travel/data/show	/travel/data/show.html	travel	Data	show	session(PHPSESSID)	unknown		app/travel/controller/Data.php	340
UNKNOWN	/travel/data/tour	/travel/data/tour.html	travel	Data	tour	session(PHPSESSID)	unknown		app/travel/controller/Data.php	370
UNKNOWN	/travel/data/tour_write_off_ids	/travel/data/tour_write_off_ids.html	travel	Data	tour_write_off_ids	session(PHPSESSID)	unknown		app/travel/controller/Data.php	398
UNKNOWN	/travel/data/tourinfo	/travel/data/tourinfo.html	travel	Data	tourinfo	session(PHPSESSID)	unknown		app/travel/controller/Data.php	412
UNKNOWN	/travel/data/write_off_ids	/travel/data/write_off_ids.html	travel	Data	write_off_ids	session(PHPSESSID)	unknown		app/travel/controller/Data.php	356
UNKNOWN	/travel/guest/index	/travel/guest/index.html	travel	Guest	index	session(PHPSESSID)	unknown		app/travel/controller/Guest.php	30
UNKNOWN	/travel/guest/see	/travel/guest/see.html	travel	Guest	see	session(PHPSESSID)	unknown		app/travel/controller/Guest.php	52
UNKNOWN	/travel/index/clear	/travel/index/clear.html	travel	Index	clear	session(PHPSESSID)	unknown		app/travel/controller/Index.php	133
UNKNOWN	/travel/index/index	/travel/index/index.html	travel	Index	index	session(PHPSESSID)	unknown		app/travel/controller/Index.php	18
UNKNOWN	/travel/index/linkage	/travel/index/linkage.html	travel	Index	linkage	session(PHPSESSID)	unknown		app/travel/controller/Index.php	246
UNKNOWN	/travel/index/preview	/travel/index/preview.html	travel	Index	preview	session(PHPSESSID)	unknown		app/travel/controller/Index.php	153
UNKNOWN	/travel/index/screen	/travel/index/screen.html	travel	Index	screen	session(PHPSESSID)	unknown		app/travel/controller/Index.php	73
UNKNOWN	/travel/index/select2	/travel/index/select2.html	travel	Index	select2	session(PHPSESSID)	unknown		app/travel/controller/Index.php	197
UNKNOWN	/travel/line/add	/travel/line/add.html	travel	Line	add	session(PHPSESSID)	unknown		app/travel/controller/Line.php	52
UNKNOWN	/travel/line/addPost	/travel/line/addPost.html	travel	Line	addPost	session(PHPSESSID)	unknown		app/travel/controller/Line.php	58
UNKNOWN	/travel/line/del	/travel/line/del.html	travel	Line	del	session(PHPSESSID)	unknown		app/travel/controller/Line.php	124
UNKNOWN	/travel/line/edit	/travel/line/edit.html	travel	Line	edit	session(PHPSESSID)	unknown		app/travel/controller/Line.php	81
UNKNOWN	/travel/line/editPost	/travel/line/editPost.html	travel	Line	editPost	session(PHPSESSID)	unknown		app/travel/controller/Line.php	99
UNKNOWN	/travel/line/index	/travel/line/index.html	travel	Line	index	session(PHPSESSID)	unknown		app/travel/controller/Line.php	29
UNKNOWN	/travel/line/see	/travel/line/see.html	travel	Line	see	session(PHPSESSID)	unknown		app/travel/controller/Line.php	144
UNKNOWN	/travel/line/selectDel	/travel/line/selectDel.html	travel	Line	selectDel	session(PHPSESSID)	unknown		app/travel/controller/Line.php	136
UNKNOWN	/travel/login/captcha	/travel/login/captcha.html	travel	Login	captcha	session(PHPSESSID)	unknown		app/travel/controller/Login.php	37
UNKNOWN	/travel/login/checkLogin	/travel/login/checkLogin.html	travel	Login	checkLogin	session(PHPSESSID)	unknown		app/travel/controller/Login.php	32
UNKNOWN	/travel/login/index	/travel/login/index.html	travel	Login	index	session(PHPSESSID)	unknown		app/travel/controller/Login.php	16
UNKNOWN	/travel/login/logout	/travel/login/logout.html	travel	Login	logout	session(PHPSESSID)	unknown		app/travel/controller/Login.php	42
UNKNOWN	/travel/seller/addPost	/travel/seller/addPost.html	travel	Seller	addPost	session(PHPSESSID)	unknown		app/travel/controller/Seller.php	116
UNKNOWN	/travel/seller/addSeller	/travel/seller/addSeller.html	travel	Seller	addSeller	session(PHPSESSID)	unknown		app/travel/controller/Seller.php	70
UNKNOWN	/travel/seller/child_node	/travel/seller/child_node.html	travel	Seller	child_node	session(PHPSESSID)	unknown		app/travel/controller/Seller.php	31
UNKNOWN	/travel/seller/del	/travel/seller/del.html	travel	Seller	del	session(PHPSESSID)	unknown		app/travel/controller/Seller.php	184
UNKNOWN	/travel/seller/editPost	/travel/seller/editPost.html	travel	Seller	editPost	session(PHPSESSID)	unknown		app/travel/controller/Seller.php	147
UNKNOWN	/travel/seller/editSeller	/travel/seller/editSeller.html	travel	Seller	editSeller	session(PHPSESSID)	unknown		app/travel/controller/Seller.php	88
UNKNOWN	/travel/seller/map	/travel/seller/map.html	travel	Seller	map	session(PHPSESSID)	unknown		app/travel/controller/Seller.php	178
UNKNOWN	/travel/seller/selectDel	/travel/seller/selectDel.html	travel	Seller	selectDel	session(PHPSESSID)	unknown		app/travel/controller/Seller.php	196
UNKNOWN	/travel/ticket/buyticket/checkTourist	/travel/ticket/buyticket/checkTourist.html	travel	ticket/BuyTicket	checkTourist	session(PHPSESSID)	unknown		app/travel/controller/ticket/BuyTicket.php	78
UNKNOWN	/travel/ticket/buyticket/createOrder	/travel/ticket/buyticket/createOrder.html	travel	ticket/BuyTicket	createOrder	session(PHPSESSID)	unknown		app/travel/controller/ticket/BuyTicket.php	152
UNKNOWN	/travel/ticket/buyticket/getTravelWxappQrcode	/travel/ticket/buyticket/getTravelWxappQrcode.html	travel	ticket/BuyTicket	getTravelWxappQrcode	session(PHPSESSID)	unknown		app/travel/controller/ticket/BuyTicket.php	318
UNKNOWN	/travel/ticket/buyticket/index	/travel/ticket/buyticket/index.html	travel	ticket/BuyTicket	index	session(PHPSESSID)	unknown		app/travel/controller/ticket/BuyTicket.php	32
UNKNOWN	/travel/ticket/buyticket/readImportTourist	/travel/ticket/buyticket/readImportTourist.html	travel	ticket/BuyTicket	readImportTourist	session(PHPSESSID)	unknown		app/travel/controller/ticket/BuyTicket.php	38
UNKNOWN	/travel/ticket/buyticket/updateQrcode	/travel/ticket/buyticket/updateQrcode.html	travel	ticket/BuyTicket	updateQrcode	session(PHPSESSID)	unknown		app/travel/controller/ticket/BuyTicket.php	298
UNKNOWN	/travel/ticket/order/cancel	/travel/ticket/order/cancel.html	travel	ticket/Order	cancel	session(PHPSESSID)	unknown		app/travel/controller/ticket/Order.php	98
UNKNOWN	/travel/ticket/order/index	/travel/ticket/order/index.html	travel	ticket/Order	index	session(PHPSESSID)	unknown		app/travel/controller/ticket/Order.php	20
UNKNOWN	/travel/ticket/order/refund	/travel/ticket/order/refund.html	travel	ticket/Order	refund	session(PHPSESSID)	unknown		app/travel/controller/ticket/Order.php	126
UNKNOWN	/travel/ticket/order/see	/travel/ticket/order/see.html	travel	ticket/Order	see	session(PHPSESSID)	unknown		app/travel/controller/ticket/Order.php	69
UNKNOWN	/travel/tour/add	/travel/tour/add.html	travel	Tour	add	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	169
UNKNOWN	/travel/tour/add_tour_v2	/travel/tour/add_tour_v2.html	travel	Tour	add_tour_v2	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	2189
UNKNOWN	/travel/tour/addGuide	/travel/tour/addGuide.html	travel	Tour	addGuide	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	540
UNKNOWN	/travel/tour/addguidePost	/travel/tour/addguidePost.html	travel	Tour	addguidePost	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	545
UNKNOWN	/travel/tour/addInfo	/travel/tour/addInfo.html	travel	Tour	addInfo	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	494
UNKNOWN	/travel/tour/addPost	/travel/tour/addPost.html	travel	Tour	addPost	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	185
UNKNOWN	/travel/tour/addPostV2	/travel/tour/addPostV2.html	travel	Tour	addPostV2	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	2201
UNKNOWN	/travel/tour/addTourist	/travel/tour/addTourist.html	travel	Tour	addTourist	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	777
UNKNOWN	/travel/tour/addtouristPost	/travel/tour/addtouristPost.html	travel	Tour	addtouristPost	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	782
UNKNOWN	/travel/tour/agg	/travel/tour/agg.html	travel	Tour	agg	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	466
UNKNOWN	/travel/tour/authentication	/travel/tour/authentication.html	travel	Tour	authentication	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	1552
UNKNOWN	/travel/tour/clock	/travel/tour/clock.html	travel	Tour	clock	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	1504
UNKNOWN	/travel/tour/delTourist	/travel/tour/delTourist.html	travel	Tour	delTourist	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	949
UNKNOWN	/travel/tour/edit	/travel/tour/edit.html	travel	Tour	edit	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	317
UNKNOWN	/travel/tour/edit_tour_v2	/travel/tour/edit_tour_v2.html	travel	Tour	edit_tour_v2	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	2300
UNKNOWN	/travel/tour/editGuide	/travel/tour/editGuide.html	travel	Tour	editGuide	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	569
UNKNOWN	/travel/tour/editguidePost	/travel/tour/editguidePost.html	travel	Tour	editguidePost	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	579
UNKNOWN	/travel/tour/editPost	/travel/tour/editPost.html	travel	Tour	editPost	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	340
UNKNOWN	/travel/tour/editPostV2	/travel/tour/editPostV2.html	travel	Tour	editPostV2	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	2319
UNKNOWN	/travel/tour/editTourist	/travel/tour/editTourist.html	travel	Tour	editTourist	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	866
UNKNOWN	/travel/tour/edittouristPost	/travel/tour/edittouristPost.html	travel	Tour	edittouristPost	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	879
UNKNOWN	/travel/tour/export	/travel/tour/export.html	travel	Tour	export	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	2145
UNKNOWN	/travel/tour/export_hotel	/travel/tour/export_hotel.html	travel	Tour	export_hotel	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	2521
UNKNOWN	/travel/tour/getajaxlist	/travel/tour/getajaxlist.html	travel	Tour	getajaxlist	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	45
UNKNOWN	/travel/tour/guide	/travel/tour/guide.html	travel	Tour	guide	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	514
UNKNOWN	/travel/tour/ht_type	/travel/tour/ht_type.html	travel	Tour	ht_type	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	1726
UNKNOWN	/travel/tour/imports	/travel/tour/imports.html	travel	Tour	imports	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	961
UNKNOWN	/travel/tour/index	/travel/tour/index.html	travel	Tour	index	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	145
UNKNOWN	/travel/tour/inTourist	/travel/tour/inTourist.html	travel	Tour	inTourist	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	1990
UNKNOWN	/travel/tour/list	/travel/tour/list.html	travel	Tour	list	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	64
UNKNOWN	/travel/tour/list_tour	/travel/tour/list_tour.html	travel	Tour	list_tour	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	115
UNKNOWN	/travel/tour/locking	/travel/tour/locking.html	travel	Tour	locking	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	2021
UNKNOWN	/travel/tour/operate	/travel/tour/operate.html	travel	Tour	operate	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	1085
UNKNOWN	/travel/tour/over	/travel/tour/over.html	travel	Tour	over	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	1342
UNKNOWN	/travel/tour/over_modif	/travel/tour/over_modif.html	travel	Tour	over_modif	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	1290
UNKNOWN	/travel/tour/overlist	/travel/tour/overlist.html	travel	Tour	overlist	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	2107
UNKNOWN	/travel/tour/overlisthotel	/travel/tour/overlisthotel.html	travel	Tour	overlisthotel	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	2124
UNKNOWN	/travel/tour/overlisthoteldetail	/travel/tour/overlisthoteldetail.html	travel	Tour	overlisthoteldetail	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	2140
UNKNOWN	/travel/tour/overpage	/travel/tour/overpage.html	travel	Tour	overpage	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	1263
UNKNOWN	/travel/tour/overpage_modif	/travel/tour/overpage_modif.html	travel	Tour	overpage_modif	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	1273
UNKNOWN	/travel/tour/photos	/travel/tour/photos.html	travel	Tour	photos	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	2085
UNKNOWN	/travel/tour/receive	/travel/tour/receive.html	travel	Tour	receive	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	1071
UNKNOWN	/travel/tour/see	/travel/tour/see.html	travel	Tour	see	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	1535
UNKNOWN	/travel/tour/state	/travel/tour/state.html	travel	Tour	state	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	452
UNKNOWN	/travel/tour/stateGuide	/travel/tour/stateGuide.html	travel	Tour	stateGuide	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	744
UNKNOWN	/travel/tour/stateTourist	/travel/tour/stateTourist.html	travel	Tour	stateTourist	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	852
UNKNOWN	/travel/tour/tour_detail_v2	/travel/tour/tour_detail_v2.html	travel	Tour	tour_detail_v2	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	2425
UNKNOWN	/travel/tour/tour_no_info	/travel/tour/tour_no_info.html	travel	Tour	tour_no_info	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	1976
UNKNOWN	/travel/tour/tourguest	/travel/tour/tourguest.html	travel	Tour	tourguest	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	1944
UNKNOWN	/travel/tour/tourist	/travel/tour/tourist.html	travel	Tour	tourist	session(PHPSESSID)	unknown		app/travel/controller/Tour.php	758
UNKNOWN	/travel/tourhoteluserrecord/detail	/travel/tourhoteluserrecord/detail.html	travel	TourHotelUserRecord	detail	session(PHPSESSID)	unknown		app/travel/controller/TourHotelUserRecord.php	65
UNKNOWN	/travel/tourhoteluserrecord/export	/travel/tourhoteluserrecord/export.html	travel	TourHotelUserRecord	export	session(PHPSESSID)	unknown		app/travel/controller/TourHotelUserRecord.php	83
UNKNOWN	/travel/tourhoteluserrecord/index	/travel/tourhoteluserrecord/index.html	travel	TourHotelUserRecord	index	session(PHPSESSID)	unknown		app/travel/controller/TourHotelUserRecord.php	33
UNKNOWN	/travel/upload/index	/travel/upload/index.html	travel	Upload	index	session(PHPSESSID)	unknown		app/travel/controller/Upload.php	34
UNKNOWN	/travel/writeoff/add	/travel/writeoff/add.html	travel	Writeoff	add	session(PHPSESSID)	unknown		app/travel/controller/Writeoff.php	56
UNKNOWN	/travel/writeoff/addPost	/travel/writeoff/addPost.html	travel	Writeoff	addPost	session(PHPSESSID)	unknown		app/travel/controller/Writeoff.php	62
UNKNOWN	/travel/writeoff/bind	/travel/writeoff/bind.html	travel	Writeoff	bind	session(PHPSESSID)	unknown		app/travel/controller/Writeoff.php	84
UNKNOWN	/travel/writeoff/del	/travel/writeoff/del.html	travel	Writeoff	del	session(PHPSESSID)	unknown		app/travel/controller/Writeoff.php	159
UNKNOWN	/travel/writeoff/edit	/travel/writeoff/edit.html	travel	Writeoff	edit	session(PHPSESSID)	unknown		app/travel/controller/Writeoff.php	133
UNKNOWN	/travel/writeoff/editGuest	/travel/writeoff/editGuest.html	travel	Writeoff	editGuest	session(PHPSESSID)	unknown		app/travel/controller/Writeoff.php	258
UNKNOWN	/travel/writeoff/editguestPost	/travel/writeoff/editguestPost.html	travel	Writeoff	editguestPost	session(PHPSESSID)	unknown		app/travel/controller/Writeoff.php	268
UNKNOWN	/travel/writeoff/editPost	/travel/writeoff/editPost.html	travel	Writeoff	editPost	session(PHPSESSID)	unknown		app/travel/controller/Writeoff.php	142
UNKNOWN	/travel/writeoff/guest	/travel/writeoff/guest.html	travel	Writeoff	guest	session(PHPSESSID)	unknown		app/travel/controller/Writeoff.php	226
UNKNOWN	/travel/writeoff/httpRequestPost	/travel/writeoff/httpRequestPost.html	travel	Writeoff	httpRequestPost	session(PHPSESSID)	unknown		app/travel/controller/Writeoff.php	107
UNKNOWN	/travel/writeoff/log	/travel/writeoff/log.html	travel	Writeoff	log	session(PHPSESSID)	unknown		app/travel/controller/Writeoff.php	171
UNKNOWN	/travel/writeoff/see	/travel/writeoff/see.html	travel	Writeoff	see	session(PHPSESSID)	unknown		app/travel/controller/Writeoff.php	205
UNKNOWN	/travel/writeoff/user	/travel/writeoff/user.html	travel	Writeoff	user	session(PHPSESSID)	unknown		app/travel/controller/Writeoff.php	30
UNKNOWN	/travelv2/adminlog/edit	/travelv2/adminlog/edit.html	travelv2	AdminLog	edit	unknown	unknown		app/travelv2/controller/AdminLog.php	28
UNKNOWN	/travelv2/base/add	/travelv2/base/add.html	travelv2	Base	add	unknown	unknown		app/travelv2/controller/Base.php	330
UNKNOWN	/travelv2/base/addPost	/travelv2/base/addPost.html	travelv2	Base	addPost	unknown	unknown		app/travelv2/controller/Base.php	349
UNKNOWN	/travelv2/base/del	/travelv2/base/del.html	travelv2	Base	del	unknown	unknown		app/travelv2/controller/Base.php	412
UNKNOWN	/travelv2/base/edit	/travelv2/base/edit.html	travelv2	Base	edit	unknown	unknown		app/travelv2/controller/Base.php	370
UNKNOWN	/travelv2/base/editPost	/travelv2/base/editPost.html	travelv2	Base	editPost	unknown	unknown		app/travelv2/controller/Base.php	391
UNKNOWN	/travelv2/base/export	/travelv2/base/export.html	travelv2	Base	export	unknown	unknown		app/travelv2/controller/Base.php	452
UNKNOWN	/travelv2/base/index	/travelv2/base/index.html	travelv2	Base	index	unknown	unknown		app/travelv2/controller/Base.php	292
UNKNOWN	/travelv2/base/selectDel	/travelv2/base/selectDel.html	travelv2	Base	selectDel	unknown	unknown		app/travelv2/controller/Base.php	424
UNKNOWN	/travelv2/base/sort	/travelv2/base/sort.html	travelv2	Base	sort	unknown	unknown		app/travelv2/controller/Base.php	433
UNKNOWN	/travelv2/base/state	/travelv2/base/state.html	travelv2	Base	state	unknown	unknown		app/travelv2/controller/Base.php	443
UNKNOWN	/travelv2/data/accounting_data_url	/travelv2/data/accounting_data_url.html	travelv2	Data	accounting_data_url	unknown	unknown		app/travelv2/controller/Data.php	74
UNKNOWN	/travelv2/data/accounting_form	/travelv2/data/accounting_form.html	travelv2	Data	accounting_form	unknown	unknown		app/travelv2/controller/Data.php	94
UNKNOWN	/travelv2/data/apply	/travelv2/data/apply.html	travelv2	Data	apply	unknown	unknown		app/travelv2/controller/Data.php	281
UNKNOWN	/travelv2/data/couponinfo	/travelv2/data/couponinfo.html	travelv2	Data	couponinfo	unknown	unknown		app/travelv2/controller/Data.php	400
UNKNOWN	/travelv2/data/editpass	/travelv2/data/editpass.html	travelv2	Data	editpass	unknown	unknown		app/travelv2/controller/Data.php	461
UNKNOWN	/travelv2/data/editpassPost	/travelv2/data/editpassPost.html	travelv2	Data	editpassPost	unknown	unknown		app/travelv2/controller/Data.php	470
UNKNOWN	/travelv2/data/guest	/travelv2/data/guest.html	travelv2	Data	guest	unknown	unknown		app/travelv2/controller/Data.php	431
UNKNOWN	/travelv2/data/index	/travelv2/data/index.html	travelv2	Data	index	unknown	unknown		app/travelv2/controller/Data.php	32
UNKNOWN	/travelv2/data/overlist	/travelv2/data/overlist.html	travelv2	Data	overlist	unknown	unknown		app/travelv2/controller/Data.php	414
UNKNOWN	/travelv2/data/show	/travelv2/data/show.html	travelv2	Data	show	unknown	unknown		app/travelv2/controller/Data.php	302
UNKNOWN	/travelv2/data/tour	/travelv2/data/tour.html	travelv2	Data	tour	unknown	unknown		app/travelv2/controller/Data.php	328
UNKNOWN	/travelv2/data/tour_write_off_ids	/travelv2/data/tour_write_off_ids.html	travelv2	Data	tour_write_off_ids	unknown	unknown		app/travelv2/controller/Data.php	356
UNKNOWN	/travelv2/data/tourinfo	/travelv2/data/tourinfo.html	travelv2	Data	tourinfo	unknown	unknown		app/travelv2/controller/Data.php	370
UNKNOWN	/travelv2/data/write_off_ids	/travelv2/data/write_off_ids.html	travelv2	Data	write_off_ids	unknown	unknown		app/travelv2/controller/Data.php	314
UNKNOWN	/travelv2/guest/index	/travelv2/guest/index.html	travelv2	Guest	index	unknown	unknown		app/travelv2/controller/Guest.php	30
UNKNOWN	/travelv2/guest/see	/travelv2/guest/see.html	travelv2	Guest	see	unknown	unknown		app/travelv2/controller/Guest.php	52
UNKNOWN	/travelv2/index/clear	/travelv2/index/clear.html	travelv2	Index	clear	unknown	unknown		app/travelv2/controller/Index.php	133
UNKNOWN	/travelv2/index/index	/travelv2/index/index.html	travelv2	Index	index	unknown	unknown		app/travelv2/controller/Index.php	18
UNKNOWN	/travelv2/index/linkage	/travelv2/index/linkage.html	travelv2	Index	linkage	unknown	unknown		app/travelv2/controller/Index.php	246
UNKNOWN	/travelv2/index/preview	/travelv2/index/preview.html	travelv2	Index	preview	unknown	unknown		app/travelv2/controller/Index.php	153
UNKNOWN	/travelv2/index/screen	/travelv2/index/screen.html	travelv2	Index	screen	unknown	unknown		app/travelv2/controller/Index.php	73
UNKNOWN	/travelv2/index/select2	/travelv2/index/select2.html	travelv2	Index	select2	unknown	unknown		app/travelv2/controller/Index.php	197
